86,8500,45492.330483,54516.075430,-99908.092204,731.210816,223.853506,-955.606803,47622.529992,50334.496884,-97983.592670,-717.157438,-200.518879,922.143732
87,8600,42561.870401,56906.369271,-99677.866774,713.346333,254.704349,-963.948942,44661.870093,52969.374948,-97950.573469,-701.479311,-228.724429,931.898869
88,8700,39682.822565,59650.347883,-99403.915826,687.136392,285.736483,-973.106288,42092.897418,55610.044300,-97762.140264,-678.624406,-259.499673,941.285842
89,8800,36869.039891,62236.303926,-98908.581777,662.211378,316.319317,-980.152733,39240.391738,58017.415360,-97337.799692,-655.469951,-288.301617,947.542008
90,8900,33916.002794,64552.147414,-98419.550670,638.300099,347.326546,-985.209879,36529.814295,60594.518260,-97022.388508,-632.708205,-320.463923,956.439341
91,9000,30815.112473,66951.039947,-97826.434465,615.205277,377.286707,-993.940232,33562.786888,62749.769419,-96446.741700,-612.908133,-346.998156,955.384156
92,9100,28150.290801,69403.119975,-97067.126405,593.151309,401.784920,-993.727899,30981.048311,65305.460938,-95943.299103,-586.657399,-377.032706,962.622772
93,9200,24777.421851,71313.778587,-96173.319525,563.790876,430.239747,-994.424979,27758.695611,67780.155206,-95135.181915,-561.219222,-405.705036,965.636277
94,9300,21845.854047,73667.325920,-95633.383170,542.483218,459.757333,-998.299620,24444.124282,69846.160368,-94172.717998,-534.002454,-433.920654,966.377819
95,9400,18849.424076,75754.036006,-94570.888706,512.156847,491.320673,-1004.128825,21786.445692,71766.974492,-93583.459933,-509.425612,-458.219132,969.823673
96,9500,15586.863527,77746.242210,-93351.746634,485.563867,513.583822,-1004.559623,18545.599077,74109.475305,-92775.526319,-482.955395,-486.588137,968.961330
97,9600,12498.262814,79640.573210,-92216.552444,456.376867,545.404308,-1000.118236,15677.265630,75841.626293,-91678.490054,-459.659526,-511.843528,972.200408
98,9700,9429.138833,81689.358610,-91231.609918,430.516664,570.241089,-996.804272,12800.306542,77865.047672,-90541.705574,-434.698284,-539.178240,965.354560
99,9800,6250.629921,83313.305562,-89535.656745,400.589944,589.986291,-995.200247,9425.696820,79459.270404,-89397.152435,-400.988981,-563.131537,965.041758
100,9900,3096.446158,84778.462685,-88090.985748,373.181851,618.529754,-989.041548,6508.277348,81554.106041,-87998.562407,-379.119387,-586.985913,964.084304
101,10000,207.282026,86418.477010,-86498.881017,342.286458,647.171618,-985.668793,3608.615909,83022.613373,-86557.425507,-347.110997,-610.656507,954.927919
102,10100,-3180.498935,88122.986285,-85115.617120,315.545739,666.799477,-975.478991,212.534632,84817.822000,-84789.313156,-319.656552,-633.524156,950.834983
103,10200,-6319.186694,89727.181375,-83222.205442,279.891501,689.988848,-972.748374,-2947.738630,86164.020693,-83317.465964,-288.759786,-654.799553,945.581962
104,10300,-9202.953939,91064.900331,-81460.089171,252.348303,714.470799,-963.337785,-5985.658073,87695.117279,-81668.513936,-259.400562,-678.892919,941.819942
105,10400,-12324.051213,92238.994338,-79553.633221,223.989263,732.389422,-956.924031,-8872.605402,89028.224465,-79868.891751,-227.309153,-702.294752,933.023844
106,10500,-15679.035018,93366.028148,-77798.287004,190.841206,754.632276,-945.890294,-11709.384467,90202.039573,-78330.165327,-199.064411,-722.791841,921.374579
107,10600,-18619.381386,94296.240589,-75605.623524,157.963924,777.341792,-935.551351,-15103.009569,91484.968217,-76539.733630,-172.944952,-741.147710,911.941615
108,10700,-21837.202267,95564.582503,-73519.604433,131.647753,794.440107,-921.913359,-18057.541245,92448.143251,-74468.948420,-142.097107,-758.506677,898.091568
109,10800,-24650.511178,96403.949643,-71635.912794,98.698319,811.452212,-909.949255,-21010.483631,93720.427042,-72383.215212,-113.436823,-777.393095,891.327539
110,10900,-27907.144985,96972.787128,-69276.510968,70.130566,831.487694,-895.455816,-24092.372491,94419.203185,-70228.489512,-83.284592,-795.395329,880.335975
111,11000,-30720.352026,97891.264131,-66996.932287,36.286040,848.662195,-882.574635,-26839.740578,95108.743689,-68106.331090,-50.863931,-815.526373,866.026237
112,11100,-33995.438109,98423.494648,-64691.755990,4.585283,865.801367,-870.469781,-30172.186873,95592.389477,-66048.901597,-16.868056,-831.475613,850.095984
113,11200,-36892.992102,98964.674433,-61976.140583,-27.427033,879.280417,-852.509988,-32828.733136,96226.534202,-63365.081020,12.337942,-844.846679,831.425174
114,11300,-39641.737687,99062.321819,-59585.963489,-56.714445,892.687944,-837.637401,-35754.295277,96868.822912,-61241.463087,41.506220,-861.575089,816.456643
115,11400,-42569.285128,99698.952759,-56877.411607,-89.041148,904.936691,-821.000784,-38531.636090,97214.080056,-58822.558015,67.585555,-870.928394,800.598734
116,11500,-45646.638567,99792.021064,-54392.994743,-120.052808,920.822298,-797.690071,-41273.987660,97669.634952,-56238.682294,102.059282,-884.981185,785.070123
117,11600,-48365.158738,100155.182233,-51758.498144,-153.870691,929.554989,-781.709539,-44109.027029,97848.266715,-53615.234324,132.237247,-897.332371,766.726557
118,11700,-50802.551497,99926.003697,-48992.723719,-184.495728,940.677852,-758.657202,-47009.823826,98219.193832,-51128.498316,160.245365,-910.862204,747.187882
119,11800,-53454.462911,99940.228372,-46301.475405,-215.660243,953.560740,-738.145044,-49404.586925,97974.947547,-48309.451271,191.475292,-918.476718,729.811038
120,11900,-56175.896596,99627.846291,-43540.813379,-244.533787,963.216959,-717.598409,-52133.768235,98065.388019,-45806.765598,222.188155,-930.221680,702.737257
121,12000,-58796.827933,99498.196801,-40553.685398,-275.269417,970.767743,-699.516151,-54671.828292,97982.849708,-42991.415543,249.516599,-939.637032,684.432833
122,12100,-61417.729695,99059.782964,-37606.304016,-304.402253,977.715779,-670.592492,-57321.687421,97435.495868,-40214.029667,280.845397,-944.202755,667.727048
123,12200,-63831.629562,98500.933705,-34832.927989,-338.025257,982.939924,-650.302960,-59588.855326,97018.614802,-37457.951141,310.356693,-947.044705,642.902788
124,12300,-66029.860310,98028.488589,-31736.455659,-363.387582,985.946148,-625.736906,-62010.282181,96759.017649,-34226.037114,340.286299,-957.133961,616.152251
125,12400,-68351.895315,97458.908695,-28836.685714,-392.873281,991.706759,-600.880380,-64605.619728,96148.758961,-31661.319366,365.607643,-961.049144,593.263524
126,12500,-70431.359747,96567.963226,-26122.327185,-420.804823,998.090122,-572.132294,-66818.643146,95275.374745,-28570.232516,392.532259,-963.852563,568.140900
127,12600,-72704.352219,95677.025821,-22822.141358,-449.180121,997.977606,-547.972409,-69015.335686,94741.785524,-25741.383226,419.107182,-969.639215,544.752166
128,12700,-74853.960881,94584.569856,-19915.931704,-479.988020,1000.036948,-522.065428,-71311.688234,94002.937847,-22851.825341,447.415316,-969.605325,520.952880
129,12800,-77243.477630,93632.902594,-16624.118279,-506.899897,1001.175432,-491.572788,-73222.785359,93238.783309,-19527.373694,477.325527,-971.268466,491.162290
130,12900,-78952.598696,92620.211383,-13741.089149,-532.079756,1002.851548,-467.797671,-75472.400665,91907.907663,-16629.956829,501.334952,-968.475973,469.079456
131,13000,-81178.911850,91361.068195,-10509.459451,-562.868853,998.993306,-439.914814,-77233.487684,90696.089061,-13592.725980,529.005644,-966.267777,443.829189
132,13100,-82652.931135,90116.111575,-7307.230741,-585.505059,991.341116,-411.721454,-79083.312618,89895.766498,-10614.324304,552.625705,-963.624947,412.484814
133,13200,-84341.576580,88647.863288,-4123.957608,-613.149619,990.346934,-381.859479,-80720.962425,88227.536979,-7641.825872,580.377826,-962.154438,381.279337
134,13300,-86158.763492,87099.827742,-1023.565280,-634.550592,989.051608,-350.487836,-82473.735472,87135.955437,-4560.459964,600.580893,-962.036739,353.516722
135,13400,-87532.204587,85489.177075,2156.782059,-661.933799,982.171186,-322.042186,-84175.180610,85380.574072,-1390.040052,627.852587,-950.532196,328.060438
136,13500,-89132.553074,83852.951734,5333.137909,-682.194013,974.324666,-291.962600,-85612.300565,83950.200449,1680.451666,650.765001,-945.833922,300.163148
137,13600,-90721.872491,81959.344234,8189.922086,-706.017984,966.458687,-259.821300,-87298.380030,82297.724133,4998.250750,671.328253,-942.491627,271.696491
138,13700,-92055.496503,80200.355786,11583.647117,-727.982483,956.262799,-231.871318,-88518.107714,80547.087184,7821.721950,694.787887,-933.344080,242.084117
139,13800,-93011.834677,78393.080542,14739.008956,-750.059223,945.430445,-201.766856,-89995.238812,78757.892978,11087.196125,713.911769,-928.799028,213.394377
140,13900,-93928.754560,76371.306311,17870.904339,-765.386280,938.415815,-169.852345,-91008.708925,77240.863152,13966.193763,731.715954,-914.806308,183.271348
141,14000,-95094.596431,74213.994761,20719.841040,-792.271050,928.060106,-138.986369,-92094.194281,75149.262725,16696.810901,751.550718,-906.788615,155.984380
142,14100,-96207.032949,72069.446747,23810.383755,-808.290142,915.319769,-107.659112,-93072.668331,73050.769590,20218.937748,772.475056,-896.647684,123.174995
143,14200,-96761.885911,70172.826431,26726.120280,-827.232474,902.496234,-74.324757,-93897.007978,70832.799419,23192.983718,789.128611,-885.800074,92.324603
144,14300,-97544.536898,67562.731696,29961.042876,-842.908280,886.080197,-45.718148,-94866.976450,68702.464806,26048.151904,806.100368,-868.198031,59.281424
145,14400,-98244.455471,65122.351700,32998.060313,-857.250671,870.469440,-12.805064,-95588.969045,66769.863655,29020.263548,825.810321,-854.497352,25.290019
146,14500,-98841.434145,62867.971076,35708.424665,-875.975736,857.651427,16.323744,-96174.784907,64401.862491,32036.823731,840.808667,-840.624104,2.833435
147,14600,-99289.984125,60511.258339,38728.849324,-890.550407,843.612793,46.031597,-96645.321366,62109.207278,34873.524206,855.654764,-822.883597,-31.889518
148,14700,-99516.757020,57971.547857,41786.558625,-902.364561,826.599017,81.569968,-97163.655738,59671.532940,37650.034084,867.260272,-807.984902,-61.628036
149,14800,-99843.807181,55161.931986,44591.584608,-919.024924,802.330636,109.965681,-97528.295616,57254.640305,40678.865018,884.635044,-790.980600,-93.734707
150,14900,-99990.434617,52829.330643,47301.081740,-928.170011,786.308779,140.085541,-97785.524989,54462.544130,43443.154394,892.552095,-770.703918,-121.907751
151,15000,-100015.736504,50041.853107,50234.121507,-941.438136,764.421478,173.286684,-97844.250845,51969.957645,45969.588428,905.131590,-751.711207,-153.570957
152,15100,-99701.418373,47263.402223,52714.802421,-946.002661,743.609626,202.542136,-97959.599361,49293.349755,48623.727599,911.574727,-735.990937,-181.275697
153,15200,-99673.524024,44362.038595,55379.123369,-961.580255,725.442951,235.059430,-97946.306195,46643.023374,51305.571377,925.114096,-717.135034,-209.566825
154,15300,-99559.300002,41665.748211,57828.112978,-969.501624,701.427462,263.973097,-97719.044054,44035.050495,54063.500252,934.594684,-692.260470,-240.389970
155,15400,-99402.218231,38502.800633,60325.825393,-974.557572,684.810057,296.809779,-97629.820871,41197.002660,56499.722352,939.403203,-670.773121,-268.806465
156,15500,-98823.875094,35801.611964,63164.506844,-981.813160,654.729078,322.881354,-97417.812378,38372.378117,58995.408066,951.083793,-647.614162,-298.720225
